Channel_id,Youtube_id,Type,Related/Not Related,,,,
UCs7ywDt1v4zHhn7sfCao-lQ,https://www.youtube.com/channel/UCs7ywDt1v4zHhn7sfCao-lQ,Freestyle/Racing,No Related,,,,
UCBnKYgd6F1bwmuN3KFLz5SQ,https://www.youtube.com/channel/UCBnKYgd6F1bwmuN3KFLz5SQ,Freestyle/Racing,No Related,,,,
UCINPyNJij5L_Z5WzwBFHu7g,https://www.youtube.com/channel/UCINPyNJij5L_Z5WzwBFHu7g,Freestyle/Racing,No Related,,,,
UC08NS8fyPpkYgnhj69fMXLg,https://www.youtube.com/channel/UC08NS8fyPpkYgnhj69fMXLg,Freestyle/Racing,No Related,,,,
UCdTh5wzHOKUf9HLyv6drj4A,https://www.youtube.com/channel/UCdTh5wzHOKUf9HLyv6drj4A,Freestyle/Racing,No Related,,,,
UC3raLK034pu49XLW7ivx-8A,https://www.youtube.com/channel/UC3raLK034pu49XLW7ivx-8A,Freestyle/Racing,No Related,,,,
UCGXctWUvEIxqXF66O-_qq1A,https://www.youtube.com/channel/UCGXctWUvEIxqXF66O-_qq1A,Freestyle/Racing,No Related,,,,
UCqqSZTGoRVk1mPrvv_CdsSQ,https://www.youtube.com/channel/UCqqSZTGoRVk1mPrvv_CdsSQ,Freestyle/Racing,No Related,,,,
UCEJ2RSz-buW41OrH4MhmXMQ,https://www.youtube.com/channel/UCEJ2RSz-buW41OrH4MhmXMQ,Freestyle/Racing,No Related,,,,
UCO6SuIBGCEbHw0AKHlKqfww,https://www.youtube.com/channel/UCO6SuIBGCEbHw0AKHlKqfww,Freestyle/Racing,No Related,,,,
UCHfaPRXG4fN-Sb3oJvQm-6w,https://www.youtube.com/channel/UCHfaPRXG4fN-Sb3oJvQm-6w,Freestyle/Racing,No Related,,,,
UC39z4_U8Kls0llAij3RRZAQ,https://www.youtube.com/channel/UC39z4_U8Kls0llAij3RRZAQ,Freestyle/Racing,No Related,,,,
UCdzmZ_h3Ov-apuZcbQyiuQg,https://www.youtube.com/channel/UCdzmZ_h3Ov-apuZcbQyiuQg,Freestyle/Racing,No Related,,,,
UCrV1Y8wjx9ilnJTLthpGXQQ,https://www.youtube.com/channel/UCrV1Y8wjx9ilnJTLthpGXQQ,Freestyle/Racing,No Related,,,,
UCTnMNzMC89PVHLECykIVN9g,https://www.youtube.com/channel/UCTnMNzMC89PVHLECykIVN9g,Freestyle/Racing,No Related,,,,
UCAk3t7WHs2zjsZpopox8Taw,https://www.youtube.com/channel/UCAk3t7WHs2zjsZpopox8Taw,Freestyle/Racing,No Related,,,,
UCWJm-AtQz29oZDtB_72iyhw,https://www.youtube.com/channel/UCWJm-AtQz29oZDtB_72iyhw,Freestyle/Racing,No Related,,,,
UCsqjHFMB_JYTaEnf_vmTNqg,https://www.youtube.com/channel/UCsqjHFMB_JYTaEnf_vmTNqg,Freestyle/Racing,No Related,,,,
UC84kr2zOvY6Pyfnv8yYdQRA,https://www.youtube.com/channel/UC84kr2zOvY6Pyfnv8yYdQRA,Freestyle/Racing,No Related,,,,
UCS7OY8UEnLyZgpLL9vtBYnQ,https://www.youtube.com/channel/UCS7OY8UEnLyZgpLL9vtBYnQ,Freestyle/Racing,No Related,,,,
UCiGm_E4ZwYSHV3bcW1pnSeQ,https://www.youtube.com/channel/UCiGm_E4ZwYSHV3bcW1pnSeQ,Freestyle/Racing,No Related,,,,
UCvxhuEIiE4eQE_2GBzcBXrA,https://www.youtube.com/channel/UCvxhuEIiE4eQE_2GBzcBXrA,Freestyle/Racing,No Related,,,,
UCn7Z0uhzGS1KjnO-sWml_dw,https://www.youtube.com/channel/UCn7Z0uhzGS1KjnO-sWml_dw,Freestyle/Racing,No Related,,,,
UCyCS3P63i80nHfJ049rG8Sg,https://www.youtube.com/channel/UCyCS3P63i80nHfJ049rG8Sg,Freestyle/Racing,No Related,,,,
UC8gpFPUVJ1WgWPsQwsCfK0g,https://www.youtube.com/channel/UC8gpFPUVJ1WgWPsQwsCfK0g,Freestyle/Racing,No Related,,,,
UC1ZBQ-F-yktYD4m5AzM6pww,https://www.youtube.com/channel/UC1ZBQ-F-yktYD4m5AzM6pww,Freestyle/Racing,No Related,,,,
UCUodELQsFwF8dq0X-bK9FQQ,https://www.youtube.com/channel/UCUodELQsFwF8dq0X-bK9FQQ,Freestyle/Racing,No Related,,,,
UC3IZKseVpdzPSBaWxBxundA,https://www.youtube.com/channel/UC3IZKseVpdzPSBaWxBxundA,Freestyle/Racing,No Related,,,,
UCim40Arej9EBOfg0ViFW2ww,https://www.youtube.com/channel/UCim40Arej9EBOfg0ViFW2ww,Freestyle/Racing,No Related,,,,
UChR-wmbRVqTKoQc-h2o6WZA,https://www.youtube.com/channel/UChR-wmbRVqTKoQc-h2o6WZA,Freestyle/Racing,No Related,,,,
UClnuEAaP2pyQYV7Fm9IhkfQ,https://www.youtube.com/channel/UClnuEAaP2pyQYV7Fm9IhkfQ,Freestyle/Racing,No Related,,,,
UCYJzhShXDqlwHzl0DUkd4_Q,https://www.youtube.com/channel/UCYJzhShXDqlwHzl0DUkd4_Q,Freestyle/Racing,No Related,,,,
UCQ2sg7vS7JkxKwtZuFZzn-g,https://www.youtube.com/channel/UCQ2sg7vS7JkxKwtZuFZzn-g,Freestyle/Racing,No Related,,,,
UCF-OnajFdnRhRCZW6DWuLMg,https://www.youtube.com/channel/UCF-OnajFdnRhRCZW6DWuLMg,Freestyle/Racing,No Related,,,,
UCoFxgU4vIdk3sj8twjmakag,https://www.youtube.com/channel/UCoFxgU4vIdk3sj8twjmakag,Freestyle/Racing,No Related,,,,
UCS1YGiJZUVUTMqYADYG9frw,https://www.youtube.com/channel/UCS1YGiJZUVUTMqYADYG9frw,Freestyle/Racing,No Related,,,,
UCapTg1AWMUL8q8pdNsPKfiA,https://www.youtube.com/channel/UCapTg1AWMUL8q8pdNsPKfiA,Freestyle/Racing,No Related,,,,
UC0qXX3G-8nxJmyCK4G5BuLQ,https://www.youtube.com/channel/UC0qXX3G-8nxJmyCK4G5BuLQ,Freestyle/Racing,No Related,,,,
UC_ybWopv8AaNepI7iVYm1LQ,https://www.youtube.com/channel/UC_ybWopv8AaNepI7iVYm1LQ,Freestyle/Racing,No Related,,,,
UCTlzYZsePXlYcQpz12o4Wmg,https://www.youtube.com/channel/UCTlzYZsePXlYcQpz12o4Wmg,Freestyle/Racing,No Related,,,,
UCFDTPtTGOtRKiIp4mfxP6kg,https://www.youtube.com/channel/UCFDTPtTGOtRKiIp4mfxP6kg,Freestyle/Racing,No Related,,,,
UCUXZFZsiacav9_CZMZJYEyQ,https://www.youtube.com/channel/UCUXZFZsiacav9_CZMZJYEyQ,Freestyle/Racing,No Related,,,,
UCVNmYxM6qY0W3fKYZAv11uw,https://www.youtube.com/channel/UCVNmYxM6qY0W3fKYZAv11uw,Freestyle/Racing,No Related,,,,
UCLm1w1GcRJysu7I44vF3noA,https://www.youtube.com/channel/UCLm1w1GcRJysu7I44vF3noA,Freestyle/Racing,No Related,,,,
UCAVKXalS6y6MLKU1ssvN_qw,https://www.youtube.com/channel/UCAVKXalS6y6MLKU1ssvN_qw,Freestyle/Racing,No Related,,,,
UC_Av98lDjf5KvFib5elhpYg,https://www.youtube.com/channel/UC_Av98lDjf5KvFib5elhpYg,Freestyle/Racing,No Related,,,,
UC4lYFqL-TUrZwck-cOdxTIw,https://www.youtube.com/channel/UC4lYFqL-TUrZwck-cOdxTIw,Freestyle/Racing,No Related,,,,
UCAyLmtgm_ISzpH4KNsLrGTw,https://www.youtube.com/channel/UCAyLmtgm_ISzpH4KNsLrGTw,Freestyle/Racing,No Related,,,,
UCbmJHxD6Py8hALDztC8QhYA,https://www.youtube.com/channel/UCbmJHxD6Py8hALDztC8QhYA,Freestyle/Racing,No Related,,,,
UC0o_AsVA2smU2Y77IB9vqMQ,https://www.youtube.com/channel/UC0o_AsVA2smU2Y77IB9vqMQ,Freestyle/Racing,No Related,,,,
UC4-ZpGLmZbOxTCxmhPlevnA,https://www.youtube.com/channel/UC4-ZpGLmZbOxTCxmhPlevnA,Freestyle/Racing,No Related,,,,
UCoAMRF2N88REouaIDsZOy7g,https://www.youtube.com/channel/UCoAMRF2N88REouaIDsZOy7g,Freestyle/Racing,No Related,,,,
UCS3p9VBFdUfNrWZdKsnSB1A,https://www.youtube.com/channel/UCS3p9VBFdUfNrWZdKsnSB1A,Freestyle/Racing,No Related,,,,
UC_cvLtAShcTG4oIzwHGj8cw,https://www.youtube.com/channel/UC_cvLtAShcTG4oIzwHGj8cw,Freestyle/Racing,No Related,,,,
UCPe6-lZl7coDK0y4VD3GY4w,https://www.youtube.com/channel/UCPe6-lZl7coDK0y4VD3GY4w,Freestyle/Racing,No Related,,,,
UCEyhjwzaLXLHulsLPiOnmvw,https://www.youtube.com/channel/UCEyhjwzaLXLHulsLPiOnmvw,Freestyle/Racing,No Related,,,,
UCWI7puXzGTPuxsoW2HD3XxQ,https://www.youtube.com/channel/UCWI7puXzGTPuxsoW2HD3XxQ,Freestyle/Racing,No Related,,,,
UCtA9_KrZQLVzUN_OFovA8iA,https://www.youtube.com/channel/UCtA9_KrZQLVzUN_OFovA8iA,Freestyle/Racing,No Related,,,,
UCfCi-n_hKPz3bBrHRHpqHaA,https://www.youtube.com/channel/UCfCi-n_hKPz3bBrHRHpqHaA,Freestyle/Racing,No Related,,,,
UCa_0vfIU1cnOGckx-zU6C4g,https://www.youtube.com/channel/UCa_0vfIU1cnOGckx-zU6C4g,Freestyle/Racing,No Related,,,,
UCvl-im7LjWdI199ZGP4F57A,https://www.youtube.com/channel/UCvl-im7LjWdI199ZGP4F57A,Freestyle/Racing,No Related,,,,
UC-Rw301C10oQTbApvWrspeg,https://www.youtube.com/channel/UC-Rw301C10oQTbApvWrspeg,Freestyle/Racing,No Related,,,,
UCbdrOVPxAzjxnpO0drat-zQ,https://www.youtube.com/channel/UCbdrOVPxAzjxnpO0drat-zQ,Freestyle/Racing,No Related,,,,
UCvngGQL4rQJtRpa6LAwEbTQ,https://www.youtube.com/channel/UCvngGQL4rQJtRpa6LAwEbTQ,Freestyle/Racing,No Related,,,,
UCBgggZiRcttlM5i9jyW1hYw,https://www.youtube.com/channel/UCBgggZiRcttlM5i9jyW1hYw,Freestyle/Racing,No Related,,,,
UCddiUEpeqJcYeBxX1IVBKvQ,https://www.youtube.com/channel/UCddiUEpeqJcYeBxX1IVBKvQ,Freestyle/Racing,No Related,,,,
UC_3grGsGHTVcA5qhsknjJ-Q,https://www.youtube.com/channel/UC_3grGsGHTVcA5qhsknjJ-Q,Freestyle/Racing,No Related,,,,
UCUxQg-7NdolsX2kuLi_11Yg,https://www.youtube.com/channel/UCUxQg-7NdolsX2kuLi_11Yg,Freestyle/Racing,No Related,,,,
UChW847QKmKaDyhpB4cRuM4A,https://www.youtube.com/channel/UChW847QKmKaDyhpB4cRuM4A,Freestyle/Racing,No Related,,,,
UCj0nwLFMMobVQkkiHl5oQnQ,https://www.youtube.com/channel/UCj0nwLFMMobVQkkiHl5oQnQ,Freestyle/Racing,No Related,,,,
UCaTfnP5IGQZ_3hsarK-ONOw,https://www.youtube.com/channel/UCaTfnP5IGQZ_3hsarK-ONOw,Freestyle/Racing,No Related,,,,
UCQgNFElXxpxgIMa5hO39lnQ,https://www.youtube.com/channel/UCQgNFElXxpxgIMa5hO39lnQ,Freestyle/Racing,No Related,,,,
UCqwRHUTve-tVJF1bTdJaktQ,https://www.youtube.com/channel/UCqwRHUTve-tVJF1bTdJaktQ,Freestyle/Racing,No Related,,,,
UCgrzEQkzzbWl6Sx_8DD1jiQ,https://www.youtube.com/channel/UCgrzEQkzzbWl6Sx_8DD1jiQ,Freestyle/Racing,No Related,,,,
UCjDTGRJghY2QHRiZKWGfqQg,https://www.youtube.com/channel/UCjDTGRJghY2QHRiZKWGfqQg,Freestyle/Racing,No Related,,,,
UCcoQ3WG2J_Xjwwyt-sJqh-w,https://www.youtube.com/channel/UCcoQ3WG2J_Xjwwyt-sJqh-w,Freestyle/Racing,No Related,,,,
UCelXvXZDvx8_TdOOffevzGg,https://www.youtube.com/channel/UCelXvXZDvx8_TdOOffevzGg,Freestyle/Racing,No Related,,,,
UCOjc2LTXq55J0HNUMvNhvYw,https://www.youtube.com/channel/UCOjc2LTXq55J0HNUMvNhvYw,Freestyle/Racing,No Related,,,,
UCXIJgqnII2ZOINSWNOGFThA,https://www.youtube.com/channel/UCXIJgqnII2ZOINSWNOGFThA,Freestyle/Racing,No Related,,,,
UC6p-67cV5zU1KsepeY29v3g,https://www.youtube.com/channel/UC6p-67cV5zU1KsepeY29v3g,Freestyle/Racing,No Related,,,,
UC0BletW9phE4xHFM44q4qKA,https://www.youtube.com/channel/UC0BletW9phE4xHFM44q4qKA,Freestyle/Racing,No Related,,,,
UCTmY-LBmbLugkJ0ryZfjZTQ,https://www.youtube.com/channel/UCTmY-LBmbLugkJ0ryZfjZTQ,Freestyle/Racing,No Related,,,,
UC3SEvBYhullC-aaEmbEQflg,https://www.youtube.com/channel/UC3SEvBYhullC-aaEmbEQflg,Freestyle/Racing,No Related,,,,
UC-4mBhAGPEcm4ZPi16qzb5Q,https://www.youtube.com/channel/UC-4mBhAGPEcm4ZPi16qzb5Q,Freestyle/Racing,No Related,,,,
UCwG0lJH9Uusnb1BfEbYbdcQ,https://www.youtube.com/channel/UCwG0lJH9Uusnb1BfEbYbdcQ,Freestyle/Racing,No Related,,,,
UCUyeluBRhGPCW4rPe_UvBZQ,https://www.youtube.com/channel/UCUyeluBRhGPCW4rPe_UvBZQ,Freestyle/Racing,No Related,,,,
UCvGtE_hBIph0wMcBsiV5Qmw,https://www.youtube.com/channel/UCvGtE_hBIph0wMcBsiV5Qmw,Freestyle/Racing,No Related,,,,
UCevUMoKDtIt914Svdb4033w,https://www.youtube.com/channel/UCevUMoKDtIt914Svdb4033w,Freestyle/Racing,No Related,,,,
UCkuw2D08xAXrAlisF8G3pzA,https://www.youtube.com/channel/UCkuw2D08xAXrAlisF8G3pzA,Freestyle/Racing,No Related,,,,
UCf-vV5woXPFpkvZKwooWoyw,https://www.youtube.com/channel/UCf-vV5woXPFpkvZKwooWoyw,Freestyle/Racing,No Related,,,,
UC5RnFulTDoYIpCo4D_UitMw,https://www.youtube.com/channel/UC5RnFulTDoYIpCo4D_UitMw,Freestyle/Racing,No Related,,,,
UCttQf1sGLn5wZaaqoHam1-w,https://www.youtube.com/channel/UCttQf1sGLn5wZaaqoHam1-w,Freestyle/Racing,No Related,,,,
UCivA7_KLKWo43tFcCkFvydw,https://www.youtube.com/channel/UCivA7_KLKWo43tFcCkFvydw,Freestyle/Racing,No Related,,,,
UCH54wkcwJwRZHG58LXmncqg,https://www.youtube.com/channel/UCH54wkcwJwRZHG58LXmncqg,Freestyle/Racing,No Related,,,,
UCS-N_3Jioeb3tnGImJY-z6Q,https://www.youtube.com/channel/UCS-N_3Jioeb3tnGImJY-z6Q,Freestyle/Racing,No Related,,,,
UCs6ZQr6vTKU83dLhTABrN4g,https://www.youtube.com/channel/UCs6ZQr6vTKU83dLhTABrN4g,Freestyle/Racing,No Related,,,,
UCupvZG-5ko_eiXAupbDfxWw,https://www.youtube.com/channel/UCupvZG-5ko_eiXAupbDfxWw,Freestyle/Racing,No Related,,,,
UCKaCalz5N5ienIbfPzEbYuA,https://www.youtube.com/channel/UCKaCalz5N5ienIbfPzEbYuA,Freestyle/Racing,No Related,,,,
UCT0lY7ZHQD7ecRiMpeyYHUQ,https://www.youtube.com/channel/UCT0lY7ZHQD7ecRiMpeyYHUQ,Freestyle/Racing,No Related,,,,
UC8cFFHBuUO-JE1Z0I_bMd1Q,https://www.youtube.com/channel/UC8cFFHBuUO-JE1Z0I_bMd1Q,Freestyle/Racing,No Related,,,,
UCUKyRkZuMdNv87E8xbObN4g,https://www.youtube.com/channel/UCUKyRkZuMdNv87E8xbObN4g,Freestyle/Racing,No Related,,,,
UC0mNPRGHjYBv_DVBH3eWzCQ,https://www.youtube.com/channel/UC0mNPRGHjYBv_DVBH3eWzCQ,Freestyle/Racing,No Related,,,,
UCliRjcwaUW-ozT9TeYTfoug,https://www.youtube.com/channel/UCliRjcwaUW-ozT9TeYTfoug,Freestyle/Racing,No Related,,,,
UCbuK8xxu2P_sqoMnDsoBrrg,https://www.youtube.com/channel/UCbuK8xxu2P_sqoMnDsoBrrg,Freestyle/Racing,No Related,,,,
UC374tAqCBFyxfECy4fVldjg,https://www.youtube.com/channel/UC374tAqCBFyxfECy4fVldjg,Freestyle/Racing,No Related,,,,
UCmGTq8FIqrY5R9a9AGd1usA,https://www.youtube.com/channel/UCmGTq8FIqrY5R9a9AGd1usA,Freestyle/Racing,No Related,,,,
UCpik8-rvbTWSSV1vfQuwnlg,https://www.youtube.com/channel/UCpik8-rvbTWSSV1vfQuwnlg,Freestyle/Racing,No Related,,,,
UC3pH8YNZRh7YXxAZrMidPsw,https://www.youtube.com/channel/UC3pH8YNZRh7YXxAZrMidPsw,Freestyle/Racing,No Related,,,,
UCKObtcdOsANO7bmiu47Wt8A,https://www.youtube.com/channel/UCKObtcdOsANO7bmiu47Wt8A,Freestyle/Racing,No Related,,,,
UCPw76rOZsTeRplhDgmAeKQw,https://www.youtube.com/channel/UCPw76rOZsTeRplhDgmAeKQw,Freestyle/Racing,No Related,,,,
UCI5X1Sw93M02lTwi91UIYxA,https://www.youtube.com/channel/UCI5X1Sw93M02lTwi91UIYxA,Freestyle/Racing,No Related,,,,
UCI8BSTZIeQluMMXNwDWLykw,https://www.youtube.com/channel/UCI8BSTZIeQluMMXNwDWLykw,Freestyle/Racing,No Related,,,,
UCKqjp8KZAMUQaIPBNuqP7aw,https://www.youtube.com/channel/UCKqjp8KZAMUQaIPBNuqP7aw,Freestyle/Racing,No Related,,,,
UC0_7MjSj_U7ekZgcXaezfNA,https://www.youtube.com/channel/UC0_7MjSj_U7ekZgcXaezfNA,Freestyle/Racing,No Related,,,,
UCTFFPzHv1VZiVww1siqJi9Q,https://www.youtube.com/channel/UCTFFPzHv1VZiVww1siqJi9Q,Freestyle/Racing,No Related,,,,
UCbHEq4UbfNYUbX3Sni65JFg,https://www.youtube.com/channel/UCbHEq4UbfNYUbX3Sni65JFg,Freestyle/Racing,No Related,,,,
UCNE22OylcFlH2An56rqLwVw,https://www.youtube.com/channel/UCNE22OylcFlH2An56rqLwVw,Freestyle/Racing,No Related,,,,
UC2S8Ivohcf8qATZSnlqQwmQ,https://www.youtube.com/channel/UC2S8Ivohcf8qATZSnlqQwmQ,Freestyle/Racing,No Related,,,,
UCxu_7GDlCIye1GLX4g562BA,https://www.youtube.com/channel/UCxu_7GDlCIye1GLX4g562BA,Freestyle/Racing,No Related,,,,
UCtnjlzcBah_1Sh8liuv1Dng,https://www.youtube.com/channel/UCtnjlzcBah_1Sh8liuv1Dng,Freestyle/Racing,No Related,,,,
UC3XBkDeCVXCoCofFgfUZXGw,https://www.youtube.com/channel/UC3XBkDeCVXCoCofFgfUZXGw,Freestyle/Racing,No Related,,,,
UC70VPJPKRIU92IXl035ELXg,https://www.youtube.com/channel/UC70VPJPKRIU92IXl035ELXg,Freestyle/Racing,No Related,,,,
UCThKL4Zs-9bXonePB-YYYvw,https://www.youtube.com/channel/UCThKL4Zs-9bXonePB-YYYvw,Freestyle/Racing,No Related,,,,
UCdxSSknu-CwZ8tGLS-UWX7g,https://www.youtube.com/channel/UCdxSSknu-CwZ8tGLS-UWX7g,Freestyle/Racing,No Related,,,,
UCTFqpYkkrCWf2pqejMILQGQ,https://www.youtube.com/channel/UCTFqpYkkrCWf2pqejMILQGQ,Freestyle/Racing,No Related,,,,
UCmrAdc8HKdprnWZ8wsusmnA,https://www.youtube.com/channel/UCmrAdc8HKdprnWZ8wsusmnA,Freestyle/Racing,No Related,,,,
UCiy-Wi7xvIdpQDe9esYFu4w,https://www.youtube.com/channel/UCiy-Wi7xvIdpQDe9esYFu4w,Freestyle/Racing,No Related,,,,
UCGYb1Hy9E1C7Y7gN3G29Hig,https://www.youtube.com/channel/UCGYb1Hy9E1C7Y7gN3G29Hig,Freestyle/Racing,No Related,,,,
